group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,12530029.0,ns,3
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,25007672.0,ns,6
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,37352406.0,ns,9
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,49809091.0,ns,12
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,62223298.0,ns,15
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,74786415.0,ns,18
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,86974322.0,ns,21
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,99678915.0,ns,24
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,112059554.0,ns,27
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,124520079.0,ns,30
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,137037795.0,ns,33
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,149492826.0,ns,36
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,161993099.0,ns,39
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,174314711.0,ns,42
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,186833246.0,ns,45
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,199281504.0,ns,48
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,211540026.0,ns,51
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,224228734.0,ns,54
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,236575031.0,ns,57
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,249148512.0,ns,60
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,261405380.0,ns,63
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,274181931.0,ns,66
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,286369504.0,ns,69
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,299061407.0,ns,72
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,311084514.0,ns,75
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,323764794.0,ns,78
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,336353255.0,ns,81
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,349093100.0,ns,84
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,361196368.0,ns,87
MinCutCount,karger_stein_count_PathCompression,50_0.6_3219,3219,elements,373686496.0,ns,90
