group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,14966920.0,ns,2
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,29964323.0,ns,4
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,45069122.0,ns,6
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,59841108.0,ns,8
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,74695523.0,ns,10
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,89935130.0,ns,12
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,104844852.0,ns,14
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,119905224.0,ns,16
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,134795926.0,ns,18
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,149874388.0,ns,20
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,164680023.0,ns,22
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,179768072.0,ns,24
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,194690293.0,ns,26
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,209534400.0,ns,28
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,224495357.0,ns,30
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,239510469.0,ns,32
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,254776329.0,ns,34
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,269413493.0,ns,36
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,284643227.0,ns,38
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,299991694.0,ns,40
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,314297978.0,ns,42
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,329252870.0,ns,44
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,344175229.0,ns,46
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,359237723.0,ns,48
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,374382536.0,ns,50
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,389034580.0,ns,52
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,404092114.0,ns,54
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,419328016.0,ns,56
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,434819725.0,ns,58
MinCutCount,karger_stein_count_PathCompression,60_0.8_5000,5000,elements,449566337.0,ns,60
