group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,10851933.0,ns,3
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,21614884.0,ns,6
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,32473576.0,ns,9
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,42592161.0,ns,12
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,54159489.0,ns,15
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,64727518.0,ns,18
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,75659269.0,ns,21
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,85729192.0,ns,24
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,97219730.0,ns,27
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,108574625.0,ns,30
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,119967653.0,ns,33
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,129395509.0,ns,36
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,140413820.0,ns,39
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,152651075.0,ns,42
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,162589483.0,ns,45
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,173148239.0,ns,48
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,184952087.0,ns,51
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,194811610.0,ns,54
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,205466839.0,ns,57
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,215847451.0,ns,60
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,227541646.0,ns,63
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,238809125.0,ns,66
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,248381756.0,ns,69
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,258815062.0,ns,72
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,270580140.0,ns,75
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,279527189.0,ns,78
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,291966260.0,ns,81
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,302808588.0,ns,84
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,310413977.0,ns,87
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_2244,2244,elements,322954037.0,ns,90
