group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Clustering Coef,csr,45257_10_2,45257,elements,10881219.0,ns,26053
Clustering Coef,csr,45257_10_2,45257,elements,21547736.0,ns,52106
Clustering Coef,csr,45257_10_2,45257,elements,32376430.0,ns,78159
Clustering Coef,csr,45257_10_2,45257,elements,42928084.0,ns,104212
Clustering Coef,csr,45257_10_2,45257,elements,53704392.0,ns,130265
Clustering Coef,csr,45257_10_2,45257,elements,64440726.0,ns,156318
Clustering Coef,csr,45257_10_2,45257,elements,75105671.0,ns,182371
Clustering Coef,csr,45257_10_2,45257,elements,85863679.0,ns,208424
Clustering Coef,csr,45257_10_2,45257,elements,96705512.0,ns,234477
Clustering Coef,csr,45257_10_2,45257,elements,107325049.0,ns,260530
Clustering Coef,csr,45257_10_2,45257,elements,118117725.0,ns,286583
Clustering Coef,csr,45257_10_2,45257,elements,128898797.0,ns,312636
Clustering Coef,csr,45257_10_2,45257,elements,139585659.0,ns,338689
Clustering Coef,csr,45257_10_2,45257,elements,150356970.0,ns,364742
Clustering Coef,csr,45257_10_2,45257,elements,161089942.0,ns,390795
Clustering Coef,csr,45257_10_2,45257,elements,171906129.0,ns,416848
Clustering Coef,csr,45257_10_2,45257,elements,182575375.0,ns,442901
Clustering Coef,csr,45257_10_2,45257,elements,193263910.0,ns,468954
Clustering Coef,csr,45257_10_2,45257,elements,204006562.0,ns,495007
Clustering Coef,csr,45257_10_2,45257,elements,215095727.0,ns,521060
Clustering Coef,csr,45257_10_2,45257,elements,225539677.0,ns,547113
Clustering Coef,csr,45257_10_2,45257,elements,236163193.0,ns,573166
Clustering Coef,csr,45257_10_2,45257,elements,246905731.0,ns,599219
Clustering Coef,csr,45257_10_2,45257,elements,257725685.0,ns,625272
Clustering Coef,csr,45257_10_2,45257,elements,268351136.0,ns,651325
Clustering Coef,csr,45257_10_2,45257,elements,279280270.0,ns,677378
Clustering Coef,csr,45257_10_2,45257,elements,289878506.0,ns,703431
Clustering Coef,csr,45257_10_2,45257,elements,300620203.0,ns,729484
Clustering Coef,csr,45257_10_2,45257,elements,311351903.0,ns,755537
Clustering Coef,csr,45257_10_2,45257,elements,322420006.0,ns,781590
