group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Clustering Coef,csr,16069397_10_8,16069397,elements,10798295.0,ns,16589
Clustering Coef,csr,16069397_10_8,16069397,elements,21607381.0,ns,33178
Clustering Coef,csr,16069397_10_8,16069397,elements,32408662.0,ns,49767
Clustering Coef,csr,16069397_10_8,16069397,elements,43094102.0,ns,66356
Clustering Coef,csr,16069397_10_8,16069397,elements,53911903.0,ns,82945
Clustering Coef,csr,16069397_10_8,16069397,elements,64697465.0,ns,99534
Clustering Coef,csr,16069397_10_8,16069397,elements,75532225.0,ns,116123
Clustering Coef,csr,16069397_10_8,16069397,elements,86347775.0,ns,132712
Clustering Coef,csr,16069397_10_8,16069397,elements,97131300.0,ns,149301
Clustering Coef,csr,16069397_10_8,16069397,elements,107943228.0,ns,165890
Clustering Coef,csr,16069397_10_8,16069397,elements,118715171.0,ns,182479
Clustering Coef,csr,16069397_10_8,16069397,elements,129570927.0,ns,199068
Clustering Coef,csr,16069397_10_8,16069397,elements,140449603.0,ns,215657
Clustering Coef,csr,16069397_10_8,16069397,elements,151119575.0,ns,232246
Clustering Coef,csr,16069397_10_8,16069397,elements,161800810.0,ns,248835
Clustering Coef,csr,16069397_10_8,16069397,elements,172584753.0,ns,265424
Clustering Coef,csr,16069397_10_8,16069397,elements,183510873.0,ns,282013
Clustering Coef,csr,16069397_10_8,16069397,elements,194212376.0,ns,298602
Clustering Coef,csr,16069397_10_8,16069397,elements,204971947.0,ns,315191
Clustering Coef,csr,16069397_10_8,16069397,elements,215667706.0,ns,331780
Clustering Coef,csr,16069397_10_8,16069397,elements,226432639.0,ns,348369
Clustering Coef,csr,16069397_10_8,16069397,elements,237324935.0,ns,364958
Clustering Coef,csr,16069397_10_8,16069397,elements,247996117.0,ns,381547
Clustering Coef,csr,16069397_10_8,16069397,elements,258906620.0,ns,398136
Clustering Coef,csr,16069397_10_8,16069397,elements,269725462.0,ns,414725
Clustering Coef,csr,16069397_10_8,16069397,elements,280716021.0,ns,431314
Clustering Coef,csr,16069397_10_8,16069397,elements,291423863.0,ns,447903
Clustering Coef,csr,16069397_10_8,16069397,elements,302093288.0,ns,464492
Clustering Coef,csr,16069397_10_8,16069397,elements,312865696.0,ns,481081
Clustering Coef,csr,16069397_10_8,16069397,elements,323682131.0,ns,497670
