group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,11063851.0,ns,5
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,22180237.0,ns,10
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,33180183.0,ns,15
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,44328885.0,ns,20
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,55480627.0,ns,25
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,66606090.0,ns,30
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,77650738.0,ns,35
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,88677202.0,ns,40
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,99831084.0,ns,45
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,110804119.0,ns,50
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,122070598.0,ns,55
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,133166207.0,ns,60
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,143881517.0,ns,65
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,155090234.0,ns,70
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,166650556.0,ns,75
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,177760822.0,ns,80
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,188412501.0,ns,85
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,199409218.0,ns,90
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,210604640.0,ns,95
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,221691168.0,ns,100
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,233596471.0,ns,105
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,244521826.0,ns,110
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,255121880.0,ns,115
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,266091293.0,ns,120
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,277401261.0,ns,125
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,288507058.0,ns,130
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,299584082.0,ns,135
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,310300941.0,ns,140
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,321894271.0,ns,145
MinCut,fast_karger_stein PathCompression,40_0.8_684,684,elements,332849660.0,ns,150
