group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,11045575.0,ns,8
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,22124836.0,ns,16
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,33116324.0,ns,24
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,44083869.0,ns,32
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,55163630.0,ns,40
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,66254200.0,ns,48
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,77380783.0,ns,56
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,88189427.0,ns,64
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,99308816.0,ns,72
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,110297901.0,ns,80
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,121471898.0,ns,88
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,132594257.0,ns,96
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,143369585.0,ns,104
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,154394387.0,ns,112
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,165472533.0,ns,120
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,176648635.0,ns,128
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,187567915.0,ns,136
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,198631187.0,ns,144
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,209607791.0,ns,152
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,220581468.0,ns,160
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,232064071.0,ns,168
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,242990596.0,ns,176
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,253940072.0,ns,184
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,265733294.0,ns,192
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,277072092.0,ns,200
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,287069735.0,ns,208
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,298230404.0,ns,216
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,308950777.0,ns,224
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,320171445.0,ns,232
MinCutCount,karger_stein_count_PathCompression,40_0.6_2054,2054,elements,331248688.0,ns,240
