group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,10420447.0,ns,75
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,20786859.0,ns,150
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,31152982.0,ns,225
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,41482344.0,ns,300
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,51739200.0,ns,375
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,62238571.0,ns,450
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,72727782.0,ns,525
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,83143101.0,ns,600
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,93669801.0,ns,675
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,104027065.0,ns,750
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,114503932.0,ns,825
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,124804541.0,ns,900
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,135308987.0,ns,975
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,145483867.0,ns,1050
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,156127328.0,ns,1125
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,166567474.0,ns,1200
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,176961066.0,ns,1275
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,187514771.0,ns,1350
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,197962051.0,ns,1425
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,208330899.0,ns,1500
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,218914390.0,ns,1575
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,229463822.0,ns,1650
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,239663407.0,ns,1725
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,251270941.0,ns,1800
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,262065265.0,ns,1875
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,272299387.0,ns,1950
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,283548256.0,ns,2025
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,292679546.0,ns,2100
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,303584383.0,ns,2175
MinCut,fast_karger_stein PathHalving,20_0.6_132,132,elements,315049132.0,ns,2250
