group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Clustering Coef,adj,31504_10_12,31504,elements,10672696.0,ns,14542
Clustering Coef,adj,31504_10_12,31504,elements,21421539.0,ns,29084
Clustering Coef,adj,31504_10_12,31504,elements,32055962.0,ns,43626
Clustering Coef,adj,31504_10_12,31504,elements,42658796.0,ns,58168
Clustering Coef,adj,31504_10_12,31504,elements,53521381.0,ns,72710
Clustering Coef,adj,31504_10_12,31504,elements,63850622.0,ns,87252
Clustering Coef,adj,31504_10_12,31504,elements,74937638.0,ns,101794
Clustering Coef,adj,31504_10_12,31504,elements,85371577.0,ns,116336
Clustering Coef,adj,31504_10_12,31504,elements,96002738.0,ns,130878
Clustering Coef,adj,31504_10_12,31504,elements,106653332.0,ns,145420
Clustering Coef,adj,31504_10_12,31504,elements,117424410.0,ns,159962
Clustering Coef,adj,31504_10_12,31504,elements,127907302.0,ns,174504
Clustering Coef,adj,31504_10_12,31504,elements,138791274.0,ns,189046
Clustering Coef,adj,31504_10_12,31504,elements,149410922.0,ns,203588
Clustering Coef,adj,31504_10_12,31504,elements,160679788.0,ns,218130
Clustering Coef,adj,31504_10_12,31504,elements,171072846.0,ns,232672
Clustering Coef,adj,31504_10_12,31504,elements,183541238.0,ns,247214
Clustering Coef,adj,31504_10_12,31504,elements,191775949.0,ns,261756
Clustering Coef,adj,31504_10_12,31504,elements,202804284.0,ns,276298
Clustering Coef,adj,31504_10_12,31504,elements,213682919.0,ns,290840
Clustering Coef,adj,31504_10_12,31504,elements,225250805.0,ns,305382
Clustering Coef,adj,31504_10_12,31504,elements,234675952.0,ns,319924
Clustering Coef,adj,31504_10_12,31504,elements,246719608.0,ns,334466
Clustering Coef,adj,31504_10_12,31504,elements,256927689.0,ns,349008
Clustering Coef,adj,31504_10_12,31504,elements,266984492.0,ns,363550
Clustering Coef,adj,31504_10_12,31504,elements,276890656.0,ns,378092
Clustering Coef,adj,31504_10_12,31504,elements,288204117.0,ns,392634
Clustering Coef,adj,31504_10_12,31504,elements,298879818.0,ns,407176
Clustering Coef,adj,31504_10_12,31504,elements,309760638.0,ns,421718
Clustering Coef,adj,31504_10_12,31504,elements,320598819.0,ns,436260
