group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,17706047.0,ns,1
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,34869595.0,ns,2
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,52986849.0,ns,3
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,70854870.0,ns,4
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,88162018.0,ns,5
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,105248024.0,ns,6
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,122526640.0,ns,7
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,139486646.0,ns,8
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,157767177.0,ns,9
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,177747628.0,ns,10
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,194166610.0,ns,11
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,212043267.0,ns,12
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,231289849.0,ns,13
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,247584347.0,ns,14
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,263781033.0,ns,15
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,282223979.0,ns,16
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,301497032.0,ns,17
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,315211844.0,ns,18
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,334146854.0,ns,19
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,354036276.0,ns,20
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,370761155.0,ns,21
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,386992514.0,ns,22
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,407200342.0,ns,23
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,424186217.0,ns,24
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,440580460.0,ns,25
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,457002603.0,ns,26
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,477432856.0,ns,27
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,494908532.0,ns,28
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,510413354.0,ns,29
MinCut,fast_karger_stein PathSplitting,60_0.8_5000,5000,elements,525842801.0,ns,30
