group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,11407028.0,ns,3
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,22946233.0,ns,6
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,34436883.0,ns,9
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,46018209.0,ns,12
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,57327848.0,ns,15
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,68534188.0,ns,18
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,80000356.0,ns,21
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,91367446.0,ns,24
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,102949828.0,ns,27
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,114321577.0,ns,30
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,125717628.0,ns,33
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,137628713.0,ns,36
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,149061433.0,ns,39
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,160591698.0,ns,42
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,171979052.0,ns,45
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,183403363.0,ns,48
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,194932574.0,ns,51
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,206419959.0,ns,54
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,217975093.0,ns,57
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,229222619.0,ns,60
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,241034594.0,ns,63
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,252349224.0,ns,66
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,263967409.0,ns,69
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,276214914.0,ns,72
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,287017086.0,ns,75
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,298733663.0,ns,78
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,309700219.0,ns,81
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,321510494.0,ns,84
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,332772233.0,ns,87
MinCut,karger_stein PathHalving,50_0.6_769,769,elements,344033242.0,ns,90
