group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,10775032.0,ns,24
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,21565276.0,ns,48
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,32251001.0,ns,72
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,43039376.0,ns,96
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,53766729.0,ns,120
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,64318963.0,ns,144
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,74987251.0,ns,168
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,85561597.0,ns,192
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,96267165.0,ns,216
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,106755738.0,ns,240
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,117390012.0,ns,264
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,128237565.0,ns,288
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,138829185.0,ns,312
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,149656529.0,ns,336
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,160531114.0,ns,360
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,171199705.0,ns,384
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,181975824.0,ns,408
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,192592276.0,ns,432
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,203592326.0,ns,456
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,214120223.0,ns,480
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,224599480.0,ns,504
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,234934762.0,ns,528
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,246112396.0,ns,552
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,256900847.0,ns,576
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,267600175.0,ns,600
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,277959178.0,ns,624
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,288657405.0,ns,648
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,298938219.0,ns,672
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,310068745.0,ns,696
MinCut,karger_stein PathCompression,30_0.4_1085,1085,elements,321071108.0,ns,720
