group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,15859052.0,ns,2
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,30825831.0,ns,4
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,46928140.0,ns,6
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,62482902.0,ns,8
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,78800122.0,ns,10
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,95629840.0,ns,12
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,108989889.0,ns,14
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,124282161.0,ns,16
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,141641577.0,ns,18
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,156247943.0,ns,20
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,171607459.0,ns,22
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,187728392.0,ns,24
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,203143081.0,ns,26
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,219431477.0,ns,28
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,235843825.0,ns,30
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,251459288.0,ns,32
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,266587667.0,ns,34
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,280851370.0,ns,36
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,297375398.0,ns,38
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,312577391.0,ns,40
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,327322133.0,ns,42
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,342651452.0,ns,44
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,359965582.0,ns,46
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,375236722.0,ns,48
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,390136002.0,ns,50
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,404711233.0,ns,52
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,421158983.0,ns,54
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,438882358.0,ns,56
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,454529666.0,ns,58
MinCutCount,fast_karger_stein_count_PathSplitting,50_0.6_769,769,elements,469957761.0,ns,60
