group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Clustering Coef,adj,55522_10_3,55522,elements,10930033.0,ns,25386
Clustering Coef,adj,55522_10_3,55522,elements,21531633.0,ns,50772
Clustering Coef,adj,55522_10_3,55522,elements,32255488.0,ns,76158
Clustering Coef,adj,55522_10_3,55522,elements,43086222.0,ns,101544
Clustering Coef,adj,55522_10_3,55522,elements,54459570.0,ns,126930
Clustering Coef,adj,55522_10_3,55522,elements,64544576.0,ns,152316
Clustering Coef,adj,55522_10_3,55522,elements,75521120.0,ns,177702
Clustering Coef,adj,55522_10_3,55522,elements,86029527.0,ns,203088
Clustering Coef,adj,55522_10_3,55522,elements,96825178.0,ns,228474
Clustering Coef,adj,55522_10_3,55522,elements,109114345.0,ns,253860
Clustering Coef,adj,55522_10_3,55522,elements,118737508.0,ns,279246
Clustering Coef,adj,55522_10_3,55522,elements,130511925.0,ns,304632
Clustering Coef,adj,55522_10_3,55522,elements,140359330.0,ns,330018
Clustering Coef,adj,55522_10_3,55522,elements,151300987.0,ns,355404
Clustering Coef,adj,55522_10_3,55522,elements,161413983.0,ns,380790
Clustering Coef,adj,55522_10_3,55522,elements,172614879.0,ns,406176
Clustering Coef,adj,55522_10_3,55522,elements,183522717.0,ns,431562
Clustering Coef,adj,55522_10_3,55522,elements,193769853.0,ns,456948
Clustering Coef,adj,55522_10_3,55522,elements,204636505.0,ns,482334
Clustering Coef,adj,55522_10_3,55522,elements,215829203.0,ns,507720
Clustering Coef,adj,55522_10_3,55522,elements,226416653.0,ns,533106
Clustering Coef,adj,55522_10_3,55522,elements,237259825.0,ns,558492
Clustering Coef,adj,55522_10_3,55522,elements,249706481.0,ns,583878
Clustering Coef,adj,55522_10_3,55522,elements,259981658.0,ns,609264
Clustering Coef,adj,55522_10_3,55522,elements,271298064.0,ns,634650
Clustering Coef,adj,55522_10_3,55522,elements,282020077.0,ns,660036
Clustering Coef,adj,55522_10_3,55522,elements,290460526.0,ns,685422
Clustering Coef,adj,55522_10_3,55522,elements,301327461.0,ns,710808
Clustering Coef,adj,55522_10_3,55522,elements,313602859.0,ns,736194
Clustering Coef,adj,55522_10_3,55522,elements,322733831.0,ns,761580
