group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,11348821.0,ns,2
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,22570782.0,ns,4
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,33902562.0,ns,6
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,45083664.0,ns,8
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,56585729.0,ns,10
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,67561272.0,ns,12
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,78824120.0,ns,14
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,90319116.0,ns,16
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,101350062.0,ns,18
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,112924853.0,ns,20
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,123756160.0,ns,22
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,135023095.0,ns,24
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,147078256.0,ns,26
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,157760117.0,ns,28
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,169114697.0,ns,30
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,180363417.0,ns,32
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,191488099.0,ns,34
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,203177828.0,ns,36
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,214125514.0,ns,38
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,225602921.0,ns,40
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,236476693.0,ns,42
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,247937511.0,ns,44
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,259184976.0,ns,46
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,270455093.0,ns,48
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,281278245.0,ns,50
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,292755834.0,ns,52
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,303664227.0,ns,54
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,315214725.0,ns,56
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,326710504.0,ns,58
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_4643,4643,elements,337609998.0,ns,60
