group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,15878658.0,ns,3
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,31763038.0,ns,6
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,47396176.0,ns,9
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,63128360.0,ns,12
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,78991668.0,ns,15
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,94892854.0,ns,18
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,110546735.0,ns,21
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,126136343.0,ns,24
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,142499619.0,ns,27
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,157767376.0,ns,30
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,174024924.0,ns,33
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,189385948.0,ns,36
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,205323798.0,ns,39
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,220788109.0,ns,42
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,237059756.0,ns,45
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,253462408.0,ns,48
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,268277444.0,ns,51
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,284187703.0,ns,54
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,301059899.0,ns,57
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,315780515.0,ns,60
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,332110802.0,ns,63
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,347345053.0,ns,66
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,363515412.0,ns,69
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,379048750.0,ns,72
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,394693723.0,ns,75
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,411064298.0,ns,78
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,426711606.0,ns,81
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,442821420.0,ns,84
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,458290990.0,ns,87
MinCutCount,karger_stein_count_PathHalving,70_0.2_5402,5402,elements,474351208.0,ns,90
