group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
APL,apl,60_0.6_4643,4643,elements,9955386.0,ns,22
APL,apl,60_0.6_4643,4643,elements,19881982.0,ns,44
APL,apl,60_0.6_4643,4643,elements,29820214.0,ns,66
APL,apl,60_0.6_4643,4643,elements,39752415.0,ns,88
APL,apl,60_0.6_4643,4643,elements,49698920.0,ns,110
APL,apl,60_0.6_4643,4643,elements,59642239.0,ns,132
APL,apl,60_0.6_4643,4643,elements,69584211.0,ns,154
APL,apl,60_0.6_4643,4643,elements,79513291.0,ns,176
APL,apl,60_0.6_4643,4643,elements,89447508.0,ns,198
APL,apl,60_0.6_4643,4643,elements,99323782.0,ns,220
APL,apl,60_0.6_4643,4643,elements,109177007.0,ns,242
APL,apl,60_0.6_4643,4643,elements,119056159.0,ns,264
APL,apl,60_0.6_4643,4643,elements,128911128.0,ns,286
APL,apl,60_0.6_4643,4643,elements,138942242.0,ns,308
APL,apl,60_0.6_4643,4643,elements,148649691.0,ns,330
APL,apl,60_0.6_4643,4643,elements,158508535.0,ns,352
APL,apl,60_0.6_4643,4643,elements,168355039.0,ns,374
APL,apl,60_0.6_4643,4643,elements,178529210.0,ns,396
APL,apl,60_0.6_4643,4643,elements,188459388.0,ns,418
APL,apl,60_0.6_4643,4643,elements,198368291.0,ns,440
APL,apl,60_0.6_4643,4643,elements,208394472.0,ns,462
APL,apl,60_0.6_4643,4643,elements,218313026.0,ns,484
APL,apl,60_0.6_4643,4643,elements,228260840.0,ns,506
APL,apl,60_0.6_4643,4643,elements,238112312.0,ns,528
APL,apl,60_0.6_4643,4643,elements,248048360.0,ns,550
APL,apl,60_0.6_4643,4643,elements,258152487.0,ns,572
APL,apl,60_0.6_4643,4643,elements,267825118.0,ns,594
APL,apl,60_0.6_4643,4643,elements,277920524.0,ns,616
APL,apl,60_0.6_4643,4643,elements,287827690.0,ns,638
APL,apl,60_0.6_4643,4643,elements,297777502.0,ns,660
