group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
APL,apl,70_0.8_6813,6813,elements,10079930.0,ns,14
APL,apl,70_0.8_6813,6813,elements,20179015.0,ns,28
APL,apl,70_0.8_6813,6813,elements,30218168.0,ns,42
APL,apl,70_0.8_6813,6813,elements,40292287.0,ns,56
APL,apl,70_0.8_6813,6813,elements,50363624.0,ns,70
APL,apl,70_0.8_6813,6813,elements,60436238.0,ns,84
APL,apl,70_0.8_6813,6813,elements,70499137.0,ns,98
APL,apl,70_0.8_6813,6813,elements,80562249.0,ns,112
APL,apl,70_0.8_6813,6813,elements,90643710.0,ns,126
APL,apl,70_0.8_6813,6813,elements,100707331.0,ns,140
APL,apl,70_0.8_6813,6813,elements,110658125.0,ns,154
APL,apl,70_0.8_6813,6813,elements,120970506.0,ns,168
APL,apl,70_0.8_6813,6813,elements,130730446.0,ns,182
APL,apl,70_0.8_6813,6813,elements,140771079.0,ns,196
APL,apl,70_0.8_6813,6813,elements,150837322.0,ns,210
APL,apl,70_0.8_6813,6813,elements,160925907.0,ns,224
APL,apl,70_0.8_6813,6813,elements,170951511.0,ns,238
APL,apl,70_0.8_6813,6813,elements,180992740.0,ns,252
APL,apl,70_0.8_6813,6813,elements,191060344.0,ns,266
APL,apl,70_0.8_6813,6813,elements,201094755.0,ns,280
APL,apl,70_0.8_6813,6813,elements,211153072.0,ns,294
APL,apl,70_0.8_6813,6813,elements,221218917.0,ns,308
APL,apl,70_0.8_6813,6813,elements,231582274.0,ns,322
APL,apl,70_0.8_6813,6813,elements,241640585.0,ns,336
APL,apl,70_0.8_6813,6813,elements,251688001.0,ns,350
APL,apl,70_0.8_6813,6813,elements,265931597.0,ns,364
APL,apl,70_0.8_6813,6813,elements,271856084.0,ns,378
APL,apl,70_0.8_6813,6813,elements,281906677.0,ns,392
APL,apl,70_0.8_6813,6813,elements,292005778.0,ns,406
APL,apl,70_0.8_6813,6813,elements,302052833.0,ns,420
