group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,15414026.0,ns,1
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,27835140.0,ns,2
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,41666297.0,ns,3
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,54753703.0,ns,4
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,68639781.0,ns,5
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,82192748.0,ns,6
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,95867217.0,ns,7
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,110202561.0,ns,8
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,124928234.0,ns,9
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,138335888.0,ns,10
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,153098985.0,ns,11
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,166558933.0,ns,12
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,181000085.0,ns,13
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,193673668.0,ns,14
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,208425204.0,ns,15
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,221899050.0,ns,16
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,235188978.0,ns,17
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,250499660.0,ns,18
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,262587408.0,ns,19
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,276899609.0,ns,20
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,290930133.0,ns,21
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,304602712.0,ns,22
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,319419585.0,ns,23
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,332880473.0,ns,24
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,346456245.0,ns,25
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,362026012.0,ns,26
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,374178303.0,ns,27
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,387472357.0,ns,28
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,402538058.0,ns,29
MinCut,fast_karger_stein PathSplitting,70_0.2_5402,5402,elements,417452504.0,ns,30
