group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Clustering Coef,adj,37437_10_50,37437,elements,10753370.0,ns,12032
Clustering Coef,adj,37437_10_50,37437,elements,21484068.0,ns,24064
Clustering Coef,adj,37437_10_50,37437,elements,32269619.0,ns,36096
Clustering Coef,adj,37437_10_50,37437,elements,43016324.0,ns,48128
Clustering Coef,adj,37437_10_50,37437,elements,53671103.0,ns,60160
Clustering Coef,adj,37437_10_50,37437,elements,64412878.0,ns,72192
Clustering Coef,adj,37437_10_50,37437,elements,75120815.0,ns,84224
Clustering Coef,adj,37437_10_50,37437,elements,85955755.0,ns,96256
Clustering Coef,adj,37437_10_50,37437,elements,96718677.0,ns,108288
Clustering Coef,adj,37437_10_50,37437,elements,107548850.0,ns,120320
Clustering Coef,adj,37437_10_50,37437,elements,118353674.0,ns,132352
Clustering Coef,adj,37437_10_50,37437,elements,128962371.0,ns,144384
Clustering Coef,adj,37437_10_50,37437,elements,139644053.0,ns,156416
Clustering Coef,adj,37437_10_50,37437,elements,150887132.0,ns,168448
Clustering Coef,adj,37437_10_50,37437,elements,161867481.0,ns,180480
Clustering Coef,adj,37437_10_50,37437,elements,172102135.0,ns,192512
Clustering Coef,adj,37437_10_50,37437,elements,182435044.0,ns,204544
Clustering Coef,adj,37437_10_50,37437,elements,192871607.0,ns,216576
Clustering Coef,adj,37437_10_50,37437,elements,203878428.0,ns,228608
Clustering Coef,adj,37437_10_50,37437,elements,214922032.0,ns,240640
Clustering Coef,adj,37437_10_50,37437,elements,225595899.0,ns,252672
Clustering Coef,adj,37437_10_50,37437,elements,236636464.0,ns,264704
Clustering Coef,adj,37437_10_50,37437,elements,247294449.0,ns,276736
Clustering Coef,adj,37437_10_50,37437,elements,258403291.0,ns,288768
Clustering Coef,adj,37437_10_50,37437,elements,268829009.0,ns,300800
Clustering Coef,adj,37437_10_50,37437,elements,279394288.0,ns,312832
Clustering Coef,adj,37437_10_50,37437,elements,289882256.0,ns,324864
Clustering Coef,adj,37437_10_50,37437,elements,300576210.0,ns,336896
Clustering Coef,adj,37437_10_50,37437,elements,311679372.0,ns,348928
Clustering Coef,adj,37437_10_50,37437,elements,322680927.0,ns,360960
