group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,12236080.0,ns,3
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,23846384.0,ns,6
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,35936965.0,ns,9
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,48791077.0,ns,12
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,61008753.0,ns,15
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,72588046.0,ns,18
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,85157998.0,ns,21
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,96893624.0,ns,24
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,108747258.0,ns,27
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,119801616.0,ns,30
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,133531559.0,ns,33
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,144155244.0,ns,36
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,158248194.0,ns,39
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,169375668.0,ns,42
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,182244725.0,ns,45
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,194293942.0,ns,48
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,207521043.0,ns,51
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,218674614.0,ns,54
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,230071805.0,ns,57
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,244090861.0,ns,60
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,256018201.0,ns,63
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,267411803.0,ns,66
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,278850511.0,ns,69
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,292657575.0,ns,72
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,303565312.0,ns,75
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,317496021.0,ns,78
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,328824020.0,ns,81
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,341004993.0,ns,84
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,353675861.0,ns,87
MinCut,karger_stein PathSplitting,40_0.8_2244,2244,elements,364270485.0,ns,90
