group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
APL,hyperLogLog,60_0.6_4643,4643,elements,6450149.0,ns,73
APL,hyperLogLog,60_0.6_4643,4643,elements,12840828.0,ns,146
APL,hyperLogLog,60_0.6_4643,4643,elements,19224021.0,ns,219
APL,hyperLogLog,60_0.6_4643,4643,elements,25606246.0,ns,292
APL,hyperLogLog,60_0.6_4643,4643,elements,32008502.0,ns,365
APL,hyperLogLog,60_0.6_4643,4643,elements,38389524.0,ns,438
APL,hyperLogLog,60_0.6_4643,4643,elements,44752165.0,ns,511
APL,hyperLogLog,60_0.6_4643,4643,elements,51158290.0,ns,584
APL,hyperLogLog,60_0.6_4643,4643,elements,57543895.0,ns,657
APL,hyperLogLog,60_0.6_4643,4643,elements,63898656.0,ns,730
APL,hyperLogLog,60_0.6_4643,4643,elements,70311283.0,ns,803
APL,hyperLogLog,60_0.6_4643,4643,elements,76636134.0,ns,876
APL,hyperLogLog,60_0.6_4643,4643,elements,83157801.0,ns,949
APL,hyperLogLog,60_0.6_4643,4643,elements,89444728.0,ns,1022
APL,hyperLogLog,60_0.6_4643,4643,elements,95836392.0,ns,1095
APL,hyperLogLog,60_0.6_4643,4643,elements,102388475.0,ns,1168
APL,hyperLogLog,60_0.6_4643,4643,elements,108610532.0,ns,1241
APL,hyperLogLog,60_0.6_4643,4643,elements,114986167.0,ns,1314
APL,hyperLogLog,60_0.6_4643,4643,elements,121381269.0,ns,1387
APL,hyperLogLog,60_0.6_4643,4643,elements,127798528.0,ns,1460
APL,hyperLogLog,60_0.6_4643,4643,elements,134096588.0,ns,1533
APL,hyperLogLog,60_0.6_4643,4643,elements,140643456.0,ns,1606
APL,hyperLogLog,60_0.6_4643,4643,elements,146933587.0,ns,1679
APL,hyperLogLog,60_0.6_4643,4643,elements,153330971.0,ns,1752
APL,hyperLogLog,60_0.6_4643,4643,elements,159750525.0,ns,1825
APL,hyperLogLog,60_0.6_4643,4643,elements,166158146.0,ns,1898
APL,hyperLogLog,60_0.6_4643,4643,elements,172549042.0,ns,1971
APL,hyperLogLog,60_0.6_4643,4643,elements,178937536.0,ns,2044
APL,hyperLogLog,60_0.6_4643,4643,elements,185209516.0,ns,2117
APL,hyperLogLog,60_0.6_4643,4643,elements,191793944.0,ns,2190
