group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
APL,compact_hyperLogLog,20_0.6_512,512,elements,10477282.0,ns,79
APL,compact_hyperLogLog,20_0.6_512,512,elements,21033070.0,ns,158
APL,compact_hyperLogLog,20_0.6_512,512,elements,31328190.0,ns,237
APL,compact_hyperLogLog,20_0.6_512,512,elements,42175676.0,ns,316
APL,compact_hyperLogLog,20_0.6_512,512,elements,52279612.0,ns,395
APL,compact_hyperLogLog,20_0.6_512,512,elements,62957648.0,ns,474
APL,compact_hyperLogLog,20_0.6_512,512,elements,73677736.0,ns,553
APL,compact_hyperLogLog,20_0.6_512,512,elements,83571965.0,ns,632
APL,compact_hyperLogLog,20_0.6_512,512,elements,94637030.0,ns,711
APL,compact_hyperLogLog,20_0.6_512,512,elements,104739290.0,ns,790
APL,compact_hyperLogLog,20_0.6_512,512,elements,115586619.0,ns,869
APL,compact_hyperLogLog,20_0.6_512,512,elements,125603111.0,ns,948
APL,compact_hyperLogLog,20_0.6_512,512,elements,136266895.0,ns,1027
APL,compact_hyperLogLog,20_0.6_512,512,elements,146331604.0,ns,1106
APL,compact_hyperLogLog,20_0.6_512,512,elements,157478567.0,ns,1185
APL,compact_hyperLogLog,20_0.6_512,512,elements,167208004.0,ns,1264
APL,compact_hyperLogLog,20_0.6_512,512,elements,179261594.0,ns,1343
APL,compact_hyperLogLog,20_0.6_512,512,elements,189198762.0,ns,1422
APL,compact_hyperLogLog,20_0.6_512,512,elements,199607268.0,ns,1501
APL,compact_hyperLogLog,20_0.6_512,512,elements,209827326.0,ns,1580
APL,compact_hyperLogLog,20_0.6_512,512,elements,221146736.0,ns,1659
APL,compact_hyperLogLog,20_0.6_512,512,elements,231959921.0,ns,1738
APL,compact_hyperLogLog,20_0.6_512,512,elements,241202160.0,ns,1817
APL,compact_hyperLogLog,20_0.6_512,512,elements,252291387.0,ns,1896
APL,compact_hyperLogLog,20_0.6_512,512,elements,262281809.0,ns,1975
APL,compact_hyperLogLog,20_0.6_512,512,elements,272847962.0,ns,2054
APL,compact_hyperLogLog,20_0.6_512,512,elements,282833681.0,ns,2133
APL,compact_hyperLogLog,20_0.6_512,512,elements,293772969.0,ns,2212
APL,compact_hyperLogLog,20_0.6_512,512,elements,304304612.0,ns,2291
APL,compact_hyperLogLog,20_0.6_512,512,elements,313986725.0,ns,2370
