group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,22015126.0,ns,1
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,43968724.0,ns,2
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,66130028.0,ns,3
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,88035532.0,ns,4
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,110000260.0,ns,5
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,132121909.0,ns,6
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,154239431.0,ns,7
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,176027465.0,ns,8
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,198048969.0,ns,9
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,219990495.0,ns,10
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,239619547.0,ns,11
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,261387116.0,ns,12
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,283584541.0,ns,13
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,305061308.0,ns,14
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,327106246.0,ns,15
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,348990806.0,ns,16
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,370404580.0,ns,17
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,392929827.0,ns,18
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,414197982.0,ns,19
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,436101130.0,ns,20
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,457872635.0,ns,21
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,479443700.0,ns,22
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,501699608.0,ns,23
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,523235253.0,ns,24
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,545583776.0,ns,25
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,567041386.0,ns,26
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,588263779.0,ns,27
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,610181251.0,ns,28
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,632095896.0,ns,29
MinCut,fast_karger_stein PathCompression,70_0.8_6813,6813,elements,654573440.0,ns,30
