group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Clustering Coef,adj,6279780_10_2,6279780,elements,10712218.0,ns,24432
Clustering Coef,adj,6279780_10_2,6279780,elements,21416590.0,ns,48864
Clustering Coef,adj,6279780_10_2,6279780,elements,32121889.0,ns,73296
Clustering Coef,adj,6279780_10_2,6279780,elements,42834172.0,ns,97728
Clustering Coef,adj,6279780_10_2,6279780,elements,53550704.0,ns,122160
Clustering Coef,adj,6279780_10_2,6279780,elements,64241060.0,ns,146592
Clustering Coef,adj,6279780_10_2,6279780,elements,74944920.0,ns,171024
Clustering Coef,adj,6279780_10_2,6279780,elements,85655817.0,ns,195456
Clustering Coef,adj,6279780_10_2,6279780,elements,96402488.0,ns,219888
Clustering Coef,adj,6279780_10_2,6279780,elements,107091957.0,ns,244320
Clustering Coef,adj,6279780_10_2,6279780,elements,117774098.0,ns,268752
Clustering Coef,adj,6279780_10_2,6279780,elements,128469674.0,ns,293184
Clustering Coef,adj,6279780_10_2,6279780,elements,139182863.0,ns,317616
Clustering Coef,adj,6279780_10_2,6279780,elements,149906561.0,ns,342048
Clustering Coef,adj,6279780_10_2,6279780,elements,160519170.0,ns,366480
Clustering Coef,adj,6279780_10_2,6279780,elements,171460482.0,ns,390912
Clustering Coef,adj,6279780_10_2,6279780,elements,181964308.0,ns,415344
Clustering Coef,adj,6279780_10_2,6279780,elements,192620532.0,ns,439776
Clustering Coef,adj,6279780_10_2,6279780,elements,203439088.0,ns,464208
Clustering Coef,adj,6279780_10_2,6279780,elements,214027837.0,ns,488640
Clustering Coef,adj,6279780_10_2,6279780,elements,224801885.0,ns,513072
Clustering Coef,adj,6279780_10_2,6279780,elements,235499850.0,ns,537504
Clustering Coef,adj,6279780_10_2,6279780,elements,246165350.0,ns,561936
Clustering Coef,adj,6279780_10_2,6279780,elements,256973782.0,ns,586368
Clustering Coef,adj,6279780_10_2,6279780,elements,267690386.0,ns,610800
Clustering Coef,adj,6279780_10_2,6279780,elements,278409957.0,ns,635232
Clustering Coef,adj,6279780_10_2,6279780,elements,289094178.0,ns,659664
Clustering Coef,adj,6279780_10_2,6279780,elements,299803465.0,ns,684096
Clustering Coef,adj,6279780_10_2,6279780,elements,310484310.0,ns,708528
Clustering Coef,adj,6279780_10_2,6279780,elements,321215740.0,ns,732960
