group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,12986336.0,ns,1
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,26351006.0,ns,2
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,39433367.0,ns,3
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,53060485.0,ns,4
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,65697975.0,ns,5
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,77827049.0,ns,6
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,91958527.0,ns,7
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,105323468.0,ns,8
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,118786428.0,ns,9
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,131521277.0,ns,10
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,145279969.0,ns,11
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,157547630.0,ns,12
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,169878006.0,ns,13
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,183390405.0,ns,14
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,198709701.0,ns,15
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,210858956.0,ns,16
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,224970501.0,ns,17
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,237692972.0,ns,18
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,250600233.0,ns,19
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,263940778.0,ns,20
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,275119646.0,ns,21
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,290850520.0,ns,22
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,302795695.0,ns,23
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,314420804.0,ns,24
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,329238105.0,ns,25
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,341495597.0,ns,26
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,356829010.0,ns,27
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,367710970.0,ns,28
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,380865471.0,ns,29
MinCut,karger_stein PathSplitting,60_0.6_4643,4643,elements,396977801.0,ns,30
