group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,28590293.0,ns,1
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,57170217.0,ns,2
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,85679476.0,ns,3
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,114183228.0,ns,4
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,142598393.0,ns,5
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,170905119.0,ns,6
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,200209808.0,ns,7
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,228050767.0,ns,8
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,256758767.0,ns,9
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,285526577.0,ns,10
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,311707582.0,ns,11
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,340319952.0,ns,12
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,369004459.0,ns,13
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,397888816.0,ns,14
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,425829886.0,ns,15
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,454062192.0,ns,16
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,483127129.0,ns,17
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,510834653.0,ns,18
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,540626767.0,ns,19
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,568094848.0,ns,20
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,597501081.0,ns,21
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,624051486.0,ns,22
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,652862817.0,ns,23
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,681240864.0,ns,24
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,709507286.0,ns,25
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,740165943.0,ns,26
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,767507795.0,ns,27
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,793960869.0,ns,28
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,823153257.0,ns,29
MinCut,fast_karger_stein PathCompression,80_0.8_8907,8907,elements,851494908.0,ns,30
