group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,17443744.0,ns,1
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,34875176.0,ns,2
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,51987244.0,ns,3
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,69493589.0,ns,4
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,86924895.0,ns,5
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,104197434.0,ns,6
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,121478841.0,ns,7
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,139047556.0,ns,8
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,156559137.0,ns,9
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,173708370.0,ns,10
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,191247757.0,ns,11
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,208212741.0,ns,12
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,226028035.0,ns,13
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,243158571.0,ns,14
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,260233062.0,ns,15
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,277791053.0,ns,16
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,294824610.0,ns,17
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,312394760.0,ns,18
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,329813897.0,ns,19
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,347159027.0,ns,20
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,364323073.0,ns,21
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,381621117.0,ns,22
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,399335021.0,ns,23
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,416303955.0,ns,24
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,433802998.0,ns,25
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,451587863.0,ns,26
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,468585944.0,ns,27
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,486239363.0,ns,28
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,503636912.0,ns,29
MinCut,karger_stein PathCompression,70_0.6_6327,6327,elements,520839583.0,ns,30
