group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
APL,compact_hyperLogLog,30_0.8_386,386,elements,10081508.0,ns,45
APL,compact_hyperLogLog,30_0.8_386,386,elements,20115166.0,ns,90
APL,compact_hyperLogLog,30_0.8_386,386,elements,30223629.0,ns,135
APL,compact_hyperLogLog,30_0.8_386,386,elements,40237802.0,ns,180
APL,compact_hyperLogLog,30_0.8_386,386,elements,50344338.0,ns,225
APL,compact_hyperLogLog,30_0.8_386,386,elements,60405486.0,ns,270
APL,compact_hyperLogLog,30_0.8_386,386,elements,70495401.0,ns,315
APL,compact_hyperLogLog,30_0.8_386,386,elements,80604839.0,ns,360
APL,compact_hyperLogLog,30_0.8_386,386,elements,90699779.0,ns,405
APL,compact_hyperLogLog,30_0.8_386,386,elements,100766064.0,ns,450
APL,compact_hyperLogLog,30_0.8_386,386,elements,110756521.0,ns,495
APL,compact_hyperLogLog,30_0.8_386,386,elements,120767229.0,ns,540
APL,compact_hyperLogLog,30_0.8_386,386,elements,130922417.0,ns,585
APL,compact_hyperLogLog,30_0.8_386,386,elements,140943832.0,ns,630
APL,compact_hyperLogLog,30_0.8_386,386,elements,151058825.0,ns,675
APL,compact_hyperLogLog,30_0.8_386,386,elements,161055388.0,ns,720
APL,compact_hyperLogLog,30_0.8_386,386,elements,171234087.0,ns,765
APL,compact_hyperLogLog,30_0.8_386,386,elements,181311954.0,ns,810
APL,compact_hyperLogLog,30_0.8_386,386,elements,191680716.0,ns,855
APL,compact_hyperLogLog,30_0.8_386,386,elements,201429935.0,ns,900
APL,compact_hyperLogLog,30_0.8_386,386,elements,211459474.0,ns,945
APL,compact_hyperLogLog,30_0.8_386,386,elements,221515304.0,ns,990
APL,compact_hyperLogLog,30_0.8_386,386,elements,231586191.0,ns,1035
APL,compact_hyperLogLog,30_0.8_386,386,elements,241729033.0,ns,1080
APL,compact_hyperLogLog,30_0.8_386,386,elements,251754652.0,ns,1125
APL,compact_hyperLogLog,30_0.8_386,386,elements,261823109.0,ns,1170
APL,compact_hyperLogLog,30_0.8_386,386,elements,272152027.0,ns,1215
APL,compact_hyperLogLog,30_0.8_386,386,elements,281940562.0,ns,1260
APL,compact_hyperLogLog,30_0.8_386,386,elements,292070180.0,ns,1305
APL,compact_hyperLogLog,30_0.8_386,386,elements,302166632.0,ns,1350
