group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,12974858.0,ns,1
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,25416885.0,ns,2
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,38675112.0,ns,3
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,50139701.0,ns,4
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,63757706.0,ns,5
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,76790827.0,ns,6
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,88659558.0,ns,7
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,102066952.0,ns,8
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,114959064.0,ns,9
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,127214323.0,ns,10
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,138103018.0,ns,11
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,151732211.0,ns,12
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,165004121.0,ns,13
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,178822106.0,ns,14
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,190376420.0,ns,15
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,201519530.0,ns,16
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,214844087.0,ns,17
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,228008314.0,ns,18
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,239419223.0,ns,19
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,251997512.0,ns,20
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,266982502.0,ns,21
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,279219469.0,ns,22
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,290848714.0,ns,23
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,301460792.0,ns,24
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,314661049.0,ns,25
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,326759168.0,ns,26
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,340680829.0,ns,27
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,353382100.0,ns,28
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,368231664.0,ns,29
MinCutCount,fast_karger_stein_count_PathSplitting,70_0.2_5402,5402,elements,379235686.0,ns,30
