group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,10846431.0,ns,31
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,21787431.0,ns,62
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,32589696.0,ns,93
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,43425990.0,ns,124
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,54246807.0,ns,155
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,65027026.0,ns,186
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,75989937.0,ns,217
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,86886734.0,ns,248
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,97797805.0,ns,279
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,108711539.0,ns,310
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,119406344.0,ns,341
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,130433352.0,ns,372
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,141188155.0,ns,403
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,151957180.0,ns,434
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,163025992.0,ns,465
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,173810544.0,ns,496
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,184726117.0,ns,527
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,195313795.0,ns,558
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,206385732.0,ns,589
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,217318647.0,ns,620
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,228200262.0,ns,651
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,239032695.0,ns,682
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,249822238.0,ns,713
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,260816792.0,ns,744
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,271449386.0,ns,775
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,282460330.0,ns,806
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,293231660.0,ns,837
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,304103793.0,ns,868
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,315010862.0,ns,899
MinCutCount,fast_karger_stein_count_PathHalving,30_0.4_215,215,elements,326136756.0,ns,930
