group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,12501971.0,ns,1
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,24428788.0,ns,2
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,37831173.0,ns,3
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,49085182.0,ns,4
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,62178073.0,ns,5
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,74163154.0,ns,6
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,85467166.0,ns,7
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,98959211.0,ns,8
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,109785805.0,ns,9
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,123803599.0,ns,10
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,135669318.0,ns,11
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,147786677.0,ns,12
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,160058983.0,ns,13
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,170959701.0,ns,14
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,184141370.0,ns,15
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,195988232.0,ns,16
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,209789814.0,ns,17
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,219845026.0,ns,18
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,233134956.0,ns,19
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,246544112.0,ns,20
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,256427939.0,ns,21
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,272096186.0,ns,22
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,281826746.0,ns,23
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,294880707.0,ns,24
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,307207671.0,ns,25
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,318477716.0,ns,26
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,332261337.0,ns,27
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,343406514.0,ns,28
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,357317162.0,ns,29
MinCutCount,karger_stein_count_PathSplitting,70_0.2_572,572,elements,372588939.0,ns,30
