group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,10411399.0,ns,10
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,21029473.0,ns,20
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,30946181.0,ns,30
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,40758750.0,ns,40
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,50541032.0,ns,50
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,62022671.0,ns,60
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,71865677.0,ns,70
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,81425980.0,ns,80
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,93407789.0,ns,90
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,104875843.0,ns,100
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,113071189.0,ns,110
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,122117536.0,ns,120
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,133792303.0,ns,130
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,144171463.0,ns,140
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,154566054.0,ns,150
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,163040430.0,ns,160
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,174531579.0,ns,170
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,184271335.0,ns,180
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,194377074.0,ns,190
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,206903636.0,ns,200
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,214145559.0,ns,210
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,225766166.0,ns,220
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,237943736.0,ns,230
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,243872999.0,ns,240
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,261390419.0,ns,250
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,265975682.0,ns,260
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,276514688.0,ns,270
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,290418070.0,ns,280
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,298915269.0,ns,290
APL,compact_hyperLogLog,70_0.6_1497,1497,elements,309281566.0,ns,300
