group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,13598071.0,ns,4
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,27392968.0,ns,8
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,40432734.0,ns,12
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,54485494.0,ns,16
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,69052915.0,ns,20
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,82401341.0,ns,24
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,96384898.0,ns,28
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,109634291.0,ns,32
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,122760254.0,ns,36
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,137535638.0,ns,40
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,150576490.0,ns,44
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,163339759.0,ns,48
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,177928402.0,ns,52
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,192201617.0,ns,56
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,205665946.0,ns,60
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,220658008.0,ns,64
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,232857350.0,ns,68
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,246512822.0,ns,72
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,262407518.0,ns,76
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,273737767.0,ns,80
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,287265951.0,ns,84
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,300637298.0,ns,88
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,314276646.0,ns,92
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,328171393.0,ns,96
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,340191562.0,ns,100
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,355865646.0,ns,104
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,368437935.0,ns,108
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,385642100.0,ns,112
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,398549467.0,ns,116
MinCutCount,fast_karger_stein_count_PathSplitting,40_0.8_684,684,elements,410553704.0,ns,120
