group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Clustering Coef,csr,16047748_10_2,16047748,elements,10798043.0,ns,25945
Clustering Coef,csr,16047748_10_2,16047748,elements,21547911.0,ns,51890
Clustering Coef,csr,16047748_10_2,16047748,elements,31844107.0,ns,77835
Clustering Coef,csr,16047748_10_2,16047748,elements,42430906.0,ns,103780
Clustering Coef,csr,16047748_10_2,16047748,elements,53210044.0,ns,129725
Clustering Coef,csr,16047748_10_2,16047748,elements,64522401.0,ns,155670
Clustering Coef,csr,16047748_10_2,16047748,elements,75456637.0,ns,181615
Clustering Coef,csr,16047748_10_2,16047748,elements,86456259.0,ns,207560
Clustering Coef,csr,16047748_10_2,16047748,elements,97181178.0,ns,233505
Clustering Coef,csr,16047748_10_2,16047748,elements,108090820.0,ns,259450
Clustering Coef,csr,16047748_10_2,16047748,elements,118685052.0,ns,285395
Clustering Coef,csr,16047748_10_2,16047748,elements,129228755.0,ns,311340
Clustering Coef,csr,16047748_10_2,16047748,elements,140161551.0,ns,337285
Clustering Coef,csr,16047748_10_2,16047748,elements,151026392.0,ns,363230
Clustering Coef,csr,16047748_10_2,16047748,elements,161332186.0,ns,389175
Clustering Coef,csr,16047748_10_2,16047748,elements,171821364.0,ns,415120
Clustering Coef,csr,16047748_10_2,16047748,elements,183499702.0,ns,441065
Clustering Coef,csr,16047748_10_2,16047748,elements,193716014.0,ns,467010
Clustering Coef,csr,16047748_10_2,16047748,elements,205026186.0,ns,492955
Clustering Coef,csr,16047748_10_2,16047748,elements,214783618.0,ns,518900
Clustering Coef,csr,16047748_10_2,16047748,elements,226332849.0,ns,544845
Clustering Coef,csr,16047748_10_2,16047748,elements,237203601.0,ns,570790
Clustering Coef,csr,16047748_10_2,16047748,elements,247200847.0,ns,596735
Clustering Coef,csr,16047748_10_2,16047748,elements,258841931.0,ns,622680
Clustering Coef,csr,16047748_10_2,16047748,elements,269645700.0,ns,648625
Clustering Coef,csr,16047748_10_2,16047748,elements,279497104.0,ns,674570
Clustering Coef,csr,16047748_10_2,16047748,elements,289053559.0,ns,700515
Clustering Coef,csr,16047748_10_2,16047748,elements,302270572.0,ns,726460
Clustering Coef,csr,16047748_10_2,16047748,elements,312834696.0,ns,752405
Clustering Coef,csr,16047748_10_2,16047748,elements,323871375.0,ns,778350
