group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,16089344.0,ns,1
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,31382883.0,ns,2
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,46970450.0,ns,3
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,62574927.0,ns,4
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,77907888.0,ns,5
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,93659436.0,ns,6
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,109358997.0,ns,7
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,124032003.0,ns,8
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,142445331.0,ns,9
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,155814380.0,ns,10
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,172391214.0,ns,11
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,188975993.0,ns,12
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,205455590.0,ns,13
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,219586750.0,ns,14
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,237118690.0,ns,15
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,253487367.0,ns,16
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,265348488.0,ns,17
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,280864032.0,ns,18
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,297593820.0,ns,19
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,315717240.0,ns,20
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,327579148.0,ns,21
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,346659439.0,ns,22
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,359687600.0,ns,23
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,374545438.0,ns,24
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,394491570.0,ns,25
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,408369544.0,ns,26
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,427273696.0,ns,27
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,437220529.0,ns,28
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,455864695.0,ns,29
MinCutCount,karger_stein_count_PathSplitting,60_0.8_5000,5000,elements,466219920.0,ns,30
