group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,11095475.0,ns,16
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,22294913.0,ns,32
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,33515770.0,ns,48
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,44717998.0,ns,64
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,55905732.0,ns,80
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,66628692.0,ns,96
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,78255835.0,ns,112
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,89207393.0,ns,128
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,100404368.0,ns,144
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,111169141.0,ns,160
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,123395055.0,ns,176
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,133413376.0,ns,192
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,144710402.0,ns,208
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,155848435.0,ns,224
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,167474198.0,ns,240
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,178310625.0,ns,256
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,189698514.0,ns,272
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,200632887.0,ns,288
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,211847906.0,ns,304
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,223131729.0,ns,320
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,234249214.0,ns,336
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,245230928.0,ns,352
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,257018354.0,ns,368
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,268112788.0,ns,384
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,279768252.0,ns,400
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,289806207.0,ns,416
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,301463491.0,ns,432
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,312187016.0,ns,448
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,323159806.0,ns,464
MinCut,karger_stein PathSplitting,30_0.4_215,215,elements,336003086.0,ns,480
