group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,10429982.0,ns,19
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,20820997.0,ns,38
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,31189852.0,ns,57
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,41586099.0,ns,76
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,52023457.0,ns,95
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,62379497.0,ns,114
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,72831689.0,ns,133
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,83213593.0,ns,152
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,93616188.0,ns,171
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,104007062.0,ns,190
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,114346736.0,ns,209
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,124744965.0,ns,228
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,135077392.0,ns,247
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,145512705.0,ns,266
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,155908339.0,ns,285
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,166429696.0,ns,304
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,176681663.0,ns,323
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,188561924.0,ns,342
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,199022213.0,ns,361
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,209574454.0,ns,380
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,220118846.0,ns,399
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,230528682.0,ns,418
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,241080939.0,ns,437
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,251394655.0,ns,456
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,261996064.0,ns,475
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,272350526.0,ns,494
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,282841323.0,ns,513
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,293252414.0,ns,532
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,303805338.0,ns,551
APL,compact_hyperLogLog,70_0.2_5402,5402,elements,314438131.0,ns,570
