group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
APL,hyperLogLog,70_0.6_6327,6327,elements,6028006.0,ns,53
APL,hyperLogLog,70_0.6_6327,6327,elements,12020345.0,ns,106
APL,hyperLogLog,70_0.6_6327,6327,elements,17993131.0,ns,159
APL,hyperLogLog,70_0.6_6327,6327,elements,23947351.0,ns,212
APL,hyperLogLog,70_0.6_6327,6327,elements,29964105.0,ns,265
APL,hyperLogLog,70_0.6_6327,6327,elements,35923737.0,ns,318
APL,hyperLogLog,70_0.6_6327,6327,elements,41892455.0,ns,371
APL,hyperLogLog,70_0.6_6327,6327,elements,47862052.0,ns,424
APL,hyperLogLog,70_0.6_6327,6327,elements,53838152.0,ns,477
APL,hyperLogLog,70_0.6_6327,6327,elements,59763710.0,ns,530
APL,hyperLogLog,70_0.6_6327,6327,elements,65740564.0,ns,583
APL,hyperLogLog,70_0.6_6327,6327,elements,71722126.0,ns,636
APL,hyperLogLog,70_0.6_6327,6327,elements,77682740.0,ns,689
APL,hyperLogLog,70_0.6_6327,6327,elements,83683699.0,ns,742
APL,hyperLogLog,70_0.6_6327,6327,elements,89659308.0,ns,795
APL,hyperLogLog,70_0.6_6327,6327,elements,95625309.0,ns,848
APL,hyperLogLog,70_0.6_6327,6327,elements,101574303.0,ns,901
APL,hyperLogLog,70_0.6_6327,6327,elements,107554034.0,ns,954
APL,hyperLogLog,70_0.6_6327,6327,elements,113497386.0,ns,1007
APL,hyperLogLog,70_0.6_6327,6327,elements,119487810.0,ns,1060
APL,hyperLogLog,70_0.6_6327,6327,elements,125629204.0,ns,1113
APL,hyperLogLog,70_0.6_6327,6327,elements,131581750.0,ns,1166
APL,hyperLogLog,70_0.6_6327,6327,elements,137635819.0,ns,1219
APL,hyperLogLog,70_0.6_6327,6327,elements,143682859.0,ns,1272
APL,hyperLogLog,70_0.6_6327,6327,elements,149592740.0,ns,1325
APL,hyperLogLog,70_0.6_6327,6327,elements,155577544.0,ns,1378
APL,hyperLogLog,70_0.6_6327,6327,elements,161511568.0,ns,1431
APL,hyperLogLog,70_0.6_6327,6327,elements,167528866.0,ns,1484
APL,hyperLogLog,70_0.6_6327,6327,elements,173453929.0,ns,1537
APL,hyperLogLog,70_0.6_6327,6327,elements,179593824.0,ns,1590
