group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,19073796.0,ns,1
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,34696503.0,ns,2
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,52243061.0,ns,3
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,69529214.0,ns,4
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,86857009.0,ns,5
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,104390066.0,ns,6
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,121704676.0,ns,7
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,138988188.0,ns,8
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,156409341.0,ns,9
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,173797796.0,ns,10
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,191302814.0,ns,11
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,208642969.0,ns,12
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,226300935.0,ns,13
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,243674707.0,ns,14
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,261058342.0,ns,15
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,278049335.0,ns,16
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,295684829.0,ns,17
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,312881926.0,ns,18
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,330353068.0,ns,19
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,347727225.0,ns,20
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,365007852.0,ns,21
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,382373205.0,ns,22
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,399486565.0,ns,23
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,417122241.0,ns,24
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,434324995.0,ns,25
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,451665938.0,ns,26
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,468906316.0,ns,27
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,486756597.0,ns,28
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,504587377.0,ns,29
MinCut,karger_stein PathCompression,70_0.6_1497,1497,elements,521882224.0,ns,30
