group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,11246841.0,ns,10
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,22366116.0,ns,20
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,33546347.0,ns,30
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,44644748.0,ns,40
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,55880793.0,ns,50
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,66998180.0,ns,60
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,78164014.0,ns,70
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,89268596.0,ns,80
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,100552601.0,ns,90
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,111739563.0,ns,100
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,122826284.0,ns,110
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,133828128.0,ns,120
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,145167288.0,ns,130
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,156238892.0,ns,140
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,167635921.0,ns,150
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,178779528.0,ns,160
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,189716118.0,ns,170
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,200971360.0,ns,180
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,212527456.0,ns,190
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,223436043.0,ns,200
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,234428064.0,ns,210
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,245537895.0,ns,220
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,257041842.0,ns,230
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,268355961.0,ns,240
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,278802367.0,ns,250
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,290203223.0,ns,260
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,301517774.0,ns,270
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,312751241.0,ns,280
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,323498832.0,ns,290
MinCutCount,karger_stein_count_PathHalving,40_0.6_2054,2054,elements,334670671.0,ns,300
