group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
APL,hyperLogLog,40_0.8_684,684,elements,6792445.0,ns,121
APL,hyperLogLog,40_0.8_684,684,elements,13596541.0,ns,242
APL,hyperLogLog,40_0.8_684,684,elements,20300494.0,ns,363
APL,hyperLogLog,40_0.8_684,684,elements,27095012.0,ns,484
APL,hyperLogLog,40_0.8_684,684,elements,33863682.0,ns,605
APL,hyperLogLog,40_0.8_684,684,elements,40624306.0,ns,726
APL,hyperLogLog,40_0.8_684,684,elements,47425566.0,ns,847
APL,hyperLogLog,40_0.8_684,684,elements,54062776.0,ns,968
APL,hyperLogLog,40_0.8_684,684,elements,60757704.0,ns,1089
APL,hyperLogLog,40_0.8_684,684,elements,67505461.0,ns,1210
APL,hyperLogLog,40_0.8_684,684,elements,74282254.0,ns,1331
APL,hyperLogLog,40_0.8_684,684,elements,81034776.0,ns,1452
APL,hyperLogLog,40_0.8_684,684,elements,87838763.0,ns,1573
APL,hyperLogLog,40_0.8_684,684,elements,94423995.0,ns,1694
APL,hyperLogLog,40_0.8_684,684,elements,101192273.0,ns,1815
APL,hyperLogLog,40_0.8_684,684,elements,108048681.0,ns,1936
APL,hyperLogLog,40_0.8_684,684,elements,114784513.0,ns,2057
APL,hyperLogLog,40_0.8_684,684,elements,121470673.0,ns,2178
APL,hyperLogLog,40_0.8_684,684,elements,128068779.0,ns,2299
APL,hyperLogLog,40_0.8_684,684,elements,134974939.0,ns,2420
APL,hyperLogLog,40_0.8_684,684,elements,141503458.0,ns,2541
APL,hyperLogLog,40_0.8_684,684,elements,148356437.0,ns,2662
APL,hyperLogLog,40_0.8_684,684,elements,155339741.0,ns,2783
APL,hyperLogLog,40_0.8_684,684,elements,162011976.0,ns,2904
APL,hyperLogLog,40_0.8_684,684,elements,168663506.0,ns,3025
APL,hyperLogLog,40_0.8_684,684,elements,175499403.0,ns,3146
APL,hyperLogLog,40_0.8_684,684,elements,182133410.0,ns,3267
APL,hyperLogLog,40_0.8_684,684,elements,188668530.0,ns,3388
APL,hyperLogLog,40_0.8_684,684,elements,195730805.0,ns,3509
APL,hyperLogLog,40_0.8_684,684,elements,202552080.0,ns,3630
