group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
APL,apl,60_0.8_5000,5000,elements,9537488.0,ns,21
APL,apl,60_0.8_5000,5000,elements,19063220.0,ns,42
APL,apl,60_0.8_5000,5000,elements,28585950.0,ns,63
APL,apl,60_0.8_5000,5000,elements,38113510.0,ns,84
APL,apl,60_0.8_5000,5000,elements,47630772.0,ns,105
APL,apl,60_0.8_5000,5000,elements,57142048.0,ns,126
APL,apl,60_0.8_5000,5000,elements,66696168.0,ns,147
APL,apl,60_0.8_5000,5000,elements,76246750.0,ns,168
APL,apl,60_0.8_5000,5000,elements,85735575.0,ns,189
APL,apl,60_0.8_5000,5000,elements,95395807.0,ns,210
APL,apl,60_0.8_5000,5000,elements,104770671.0,ns,231
APL,apl,60_0.8_5000,5000,elements,114285448.0,ns,252
APL,apl,60_0.8_5000,5000,elements,123990798.0,ns,273
APL,apl,60_0.8_5000,5000,elements,133576169.0,ns,294
APL,apl,60_0.8_5000,5000,elements,143159133.0,ns,315
APL,apl,60_0.8_5000,5000,elements,152448063.0,ns,336
APL,apl,60_0.8_5000,5000,elements,161925457.0,ns,357
APL,apl,60_0.8_5000,5000,elements,171431096.0,ns,378
APL,apl,60_0.8_5000,5000,elements,180957463.0,ns,399
APL,apl,60_0.8_5000,5000,elements,190494466.0,ns,420
APL,apl,60_0.8_5000,5000,elements,200035121.0,ns,441
APL,apl,60_0.8_5000,5000,elements,209537925.0,ns,462
APL,apl,60_0.8_5000,5000,elements,219059966.0,ns,483
APL,apl,60_0.8_5000,5000,elements,228563863.0,ns,504
APL,apl,60_0.8_5000,5000,elements,238096692.0,ns,525
APL,apl,60_0.8_5000,5000,elements,247612688.0,ns,546
APL,apl,60_0.8_5000,5000,elements,257124941.0,ns,567
APL,apl,60_0.8_5000,5000,elements,266641971.0,ns,588
APL,apl,60_0.8_5000,5000,elements,276183142.0,ns,609
APL,apl,60_0.8_5000,5000,elements,285694786.0,ns,630
