group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,17049146.0,ns,1
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,33985930.0,ns,2
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,50988752.0,ns,3
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,68021974.0,ns,4
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,85259595.0,ns,5
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,102272136.0,ns,6
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,119142716.0,ns,7
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,136164754.0,ns,8
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,153274954.0,ns,9
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,170386315.0,ns,10
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,187657367.0,ns,11
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,204480147.0,ns,12
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,221405426.0,ns,13
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,238677427.0,ns,14
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,255644039.0,ns,15
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,272548251.0,ns,16
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,289343961.0,ns,17
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,306477948.0,ns,18
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,323883501.0,ns,19
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,340371432.0,ns,20
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,357650867.0,ns,21
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,375350754.0,ns,22
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,392108792.0,ns,23
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,408901891.0,ns,24
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,425849181.0,ns,25
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,442553972.0,ns,26
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,460039270.0,ns,27
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,476825411.0,ns,28
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,494337912.0,ns,29
MinCut,fast_karger_stein PathHalving,70_0.8_1983,1983,elements,511041135.0,ns,30
