group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,10609349.0,ns,9
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,21379969.0,ns,18
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,32240443.0,ns,27
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,42622768.0,ns,36
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,53456808.0,ns,45
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,64301435.0,ns,54
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,74507862.0,ns,63
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,86333396.0,ns,72
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,96924033.0,ns,81
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,107300404.0,ns,90
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,117379531.0,ns,99
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,127911295.0,ns,108
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,139355107.0,ns,117
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,150487403.0,ns,126
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,160975074.0,ns,135
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,170659894.0,ns,144
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,183375725.0,ns,153
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,193876286.0,ns,162
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,204579885.0,ns,171
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,213992736.0,ns,180
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,224851917.0,ns,189
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,233513526.0,ns,198
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,246945370.0,ns,207
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,256702419.0,ns,216
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,267946944.0,ns,225
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,277950398.0,ns,234
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,288970117.0,ns,243
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,300742165.0,ns,252
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,310874975.0,ns,261
MinCut,fast_karger_stein PathSplitting,30_0.8_386,386,elements,322365848.0,ns,270
