group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,10882761.0,ns,28
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,21479764.0,ns,56
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,32230981.0,ns,84
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,42952871.0,ns,112
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,53764154.0,ns,140
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,64395358.0,ns,168
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,75082520.0,ns,196
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,85874932.0,ns,224
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,96525949.0,ns,252
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,107423326.0,ns,280
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,117959153.0,ns,308
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,128593126.0,ns,336
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,139501725.0,ns,364
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,150019294.0,ns,392
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,160729441.0,ns,420
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,171462054.0,ns,448
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,182184205.0,ns,476
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,192859911.0,ns,504
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,203640904.0,ns,532
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,214462270.0,ns,560
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,224830714.0,ns,588
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,235823463.0,ns,616
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,246536379.0,ns,644
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,257108574.0,ns,672
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,267285583.0,ns,700
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,278084167.0,ns,728
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,289105487.0,ns,756
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,299510311.0,ns,784
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,310266082.0,ns,812
MinCutCount,karger_stein_count_PathCompression,30_0.4_215,215,elements,320901962.0,ns,840
