group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
APL,apl,30_0.4_1085,1085,elements,9628610.0,ns,170
APL,apl,30_0.4_1085,1085,elements,19248854.0,ns,340
APL,apl,30_0.4_1085,1085,elements,28867679.0,ns,510
APL,apl,30_0.4_1085,1085,elements,38478112.0,ns,680
APL,apl,30_0.4_1085,1085,elements,48133658.0,ns,850
APL,apl,30_0.4_1085,1085,elements,57739188.0,ns,1020
APL,apl,30_0.4_1085,1085,elements,67354399.0,ns,1190
APL,apl,30_0.4_1085,1085,elements,77001381.0,ns,1360
APL,apl,30_0.4_1085,1085,elements,86607887.0,ns,1530
APL,apl,30_0.4_1085,1085,elements,96204164.0,ns,1700
APL,apl,30_0.4_1085,1085,elements,105907800.0,ns,1870
APL,apl,30_0.4_1085,1085,elements,115505778.0,ns,2040
APL,apl,30_0.4_1085,1085,elements,125106428.0,ns,2210
APL,apl,30_0.4_1085,1085,elements,134715665.0,ns,2380
APL,apl,30_0.4_1085,1085,elements,144237040.0,ns,2550
APL,apl,30_0.4_1085,1085,elements,154014927.0,ns,2720
APL,apl,30_0.4_1085,1085,elements,163538714.0,ns,2890
APL,apl,30_0.4_1085,1085,elements,173274293.0,ns,3060
APL,apl,30_0.4_1085,1085,elements,182934813.0,ns,3230
APL,apl,30_0.4_1085,1085,elements,192462563.0,ns,3400
APL,apl,30_0.4_1085,1085,elements,202042041.0,ns,3570
APL,apl,30_0.4_1085,1085,elements,211771437.0,ns,3740
APL,apl,30_0.4_1085,1085,elements,221275354.0,ns,3910
APL,apl,30_0.4_1085,1085,elements,231209449.0,ns,4080
APL,apl,30_0.4_1085,1085,elements,240611119.0,ns,4250
APL,apl,30_0.4_1085,1085,elements,250181231.0,ns,4420
APL,apl,30_0.4_1085,1085,elements,259700177.0,ns,4590
APL,apl,30_0.4_1085,1085,elements,269362953.0,ns,4760
APL,apl,30_0.4_1085,1085,elements,279040160.0,ns,4930
APL,apl,30_0.4_1085,1085,elements,288628393.0,ns,5100
