group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,11400415.0,ns,2
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,22569459.0,ns,4
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,33914629.0,ns,6
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,45148236.0,ns,8
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,56485650.0,ns,10
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,67649580.0,ns,12
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,79074582.0,ns,14
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,90393141.0,ns,16
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,101487674.0,ns,18
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,112835199.0,ns,20
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,124026829.0,ns,22
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,135421147.0,ns,24
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,146753744.0,ns,26
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,157887857.0,ns,28
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,169378738.0,ns,30
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,180589230.0,ns,32
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,191890666.0,ns,34
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,203173624.0,ns,36
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,214556523.0,ns,38
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,225496327.0,ns,40
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,236978739.0,ns,42
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,248145772.0,ns,44
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,259526936.0,ns,46
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,270839845.0,ns,48
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,282259921.0,ns,50
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,293257423.0,ns,52
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,304837417.0,ns,54
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,316028576.0,ns,56
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,327321299.0,ns,58
MinCutCount,fast_karger_stein_count_PathCompression,60_0.6_1103,1103,elements,338601528.0,ns,60
